,COUNTY,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
106,mclean,2009,NOV,72.0,44.8666666667,26.0,57.0,38.3333333333,21.0,100.0,80.2,30.0,30.48,30.097,29.74,10.0,8.1,0.0,24.0,10.6,2.27,10.0,1.0,3.0,0.0
107,mclean,2009,DEC,54.0,27.2258064516,3.0,41.0,22.4838709677,-4.0,100.0,83.2580645161,23.0,30.66,30.0451612903,29.04,10.0,6.64516129032,0.0,34.0,12.3548387097,2.72,5.0,13.0,5.0,0.0
108,mclean,2010,JAN,45.0,18.4193548387,-8.0,43.0,14.9677419355,-13.0,100.0,83.9677419355,56.0,30.67,30.1635483871,29.2,10.0,6.45161290323,0.0,28.0,10.6129032258,0.55,4.0,8.0,8.0,0.0
109,mclean,2010,FEB,41.0,23.3928571429,4.0,33.0,18.75,0.0,100.0,81.1071428571,49.0,30.45,30.0846428571,29.7,10.0,7.17857142857,0.0,31.0,9.96428571429,0.81,2.0,8.0,2.0,0.0
110,mclean,2010,MAR,77.0,42.4193548387,21.0,54.0,34.2258064516,15.0,100.0,76.0,26.0,30.47,29.975483871,29.39,10.0,8.16129032258,0.0,30.0,11.0322580645,2.34,9.0,0.0,4.0,1.0
111,mclean,2010,ARP,83.0,57.4666666667,31.0,66.0,43.7666666667,16.0,100.0,63.1333333333,20.0,30.37,29.9063333333,29.16,10.0,9.23333333333,0.0,41.0,12.2666666667,1.63,7.0,0.0,2.0,4.0
112,mclean,2010,MAY,90.0,62.935483871,34.0,73.0,52.5483870968,27.0,100.0,71.6451612903,19.0,30.42,29.9680645161,29.51,10.0,8.48387096774,0.0,38.0,10.8064516129,4.97,9.0,0.0,2.0,11.0
113,mclean,2010,JUN,90.0,73.8,54.0,78.0,65.7333333333,48.0,100.0,78.6666666667,40.0,30.3,29.9306666667,29.57,10.0,8.46666666667,0.0,40.0,8.9,2.78,16.0,0.0,8.0,16.0
114,mclean,2010,JUL,92.0,76.6774193548,54.0,79.0,67.7741935484,48.0,100.0,75.4193548387,35.0,30.36,29.9738709677,29.68,13.0,9.41935483871,0.0,26.0,7.83870967742,2.61,9.0,0.0,1.0,8.0
115,mclean,2010,AUG,95.0,76.7419354839,54.0,81.0,65.935483871,50.0,100.0,72.7419354839,27.0,30.23,29.9674193548,29.72,10.0,9.06451612903,0.0,39.0,7.35483870968,1.21,2.0,0.0,2.0,4.0
116,mclean,2010,SEP,90.0,66.5,41.0,73.0,54.9333333333,38.0,100.0,69.7333333333,29.0,30.22,29.988,29.76,10.0,9.06666666667,0.0,34.0,10.1,4.36,8.0,0.0,1.0,6.0
117,mclean,2010,OCT,86.0,55.6451612903,28.0,65.0,40.8064516129,25.0,100.0,59.6129032258,23.0,30.47,30.0241935484,29.04,10.0,9.54838709677,0.0,36.0,10.064516129,1.06,5.0,0.0,1.0,4.0
118,mclean,2010,NOV,72.0,41.5666666667,20.0,61.0,32.9333333333,11.0,100.0,72.9,29.0,30.47,30.0673333333,29.61,10.0,8.73333333333,0.0,31.0,11.8,2.28,7.0,2.0,2.0,2.0
119,mclean,2010,DEC,55.0,21.7741935484,1.0,55.0,19.2903225806,-4.0,100.0,86.9032258065,56.0,30.57,30.1258064516,29.51,10.0,5.93548387097,0.0,37.0,11.4838709677,1.61,4.0,15.0,10.0,1.0
120,mclean,2011,JAN,37.0,20.1290322581,-6.0,36.0,16.2903225806,-10.0,100.0,82.7741935484,53.0,30.64,30.1035483871,29.47,10.0,6.38709677419,0.0,31.0,10.7741935484,0.18,2.0,12.0,7.0,0.0
121,mclean,2011,FEB,59.0,27.7142857143,-8.0,54.0,22.8928571429,-11.0,100.0,81.4285714286,38.0,30.66,30.0857142857,29.49,10.0,7.78571428571,0.0,46.0,13.6428571429,1.3,3.0,6.0,5.0,1.0
122,mclean,2011,MAR,72.0,39.8709677419,21.0,59.0,31.9032258065,5.0,100.0,75.2258064516,25.0,30.53,30.1196774194,29.46,10.0,8.61290322581,0.0,30.0,12.7741935484,0.83,6.0,2.0,2.0,4.0
123,mclean,2011,ARP,84.0,51.8,32.0,66.0,42.9333333333,23.0,100.0,74.9333333333,26.0,30.41,29.82,29.24,10.0,8.0,0.0,39.0,14.2,6.06,13.0,0.0,5.0,7.0
124,mclean,2011,MAY,90.0,61.4193548387,34.0,71.0,52.8064516129,30.0,100.0,76.0,37.0,30.46,29.8961290323,29.47,10.0,8.16129032258,0.0,39.0,11.8387096774,4.3,14.0,0.0,5.0,7.0
125,mclean,2011,JUN,93.0,71.7666666667,52.0,76.0,62.6333333333,44.0,100.0,73.8333333333,31.0,30.28,29.9116666667,29.58,10.0,9.1,0.0,37.0,10.4666666667,2.72,17.0,0.0,2.0,10.0
126,mclean,2011,JUL,97.0,79.2580645161,57.0,82.0,70.2258064516,55.0,100.0,74.6129032258,34.0,30.16,29.9464516129,29.78,10.0,9.06451612903,0.0,29.0,7.70967741935,1.04,9.0,0.0,1.0,7.0
127,mclean,2011,AUG,95.0,74.4193548387,55.0,78.0,63.7741935484,50.0,100.0,71.064516129,36.0,30.11,29.9138709677,29.62,10.0,9.54838709677,0.0,39.0,7.45161290323,1.21,6.0,0.0,1.0,4.0
128,mclean,2011,SEP,99.0,62.1666666667,39.0,71.0,51.9666666667,28.0,100.0,73.5,25.0,30.4,30.0066666667,29.61,10.0,8.5,0.0,28.0,9.36666666667,2.44,11.0,0.0,4.0,1.0
129,mclean,2011,OCT,83.0,55.9032258065,34.0,64.0,43.4838709677,25.0,100.0,67.1290322581,24.0,30.35,30.0306451613,29.54,10.0,9.35483870968,0.0,32.0,10.1612903226,2.82,13.0,0.0,1.0,1.0
130,mclean,2011,NOV,72.0,45.9,25.0,61.0,38.7333333333,12.0,100.0,78.4,30.0,30.34,30.0233333333,29.41,10.0,8.43333333333,0.0,37.0,14.9,3.19,10.0,1.0,3.0,1.0
131,mclean,2011,DEC,55.0,35.1935483871,14.0,56.0,31.2580645161,5.0,100.0,85.8387096774,34.0,30.64,30.1690322581,29.46,10.0,8.22580645161,0.0,29.0,11.064516129,3.5,10.0,4.0,5.0,1.0
132,mclean,2012,JAN,57.0,29.935483871,3.0,54.0,23.935483871,-6.0,100.0,79.9677419355,37.0,30.55,30.0351612903,29.39,10.0,8.1935483871,0.0,38.0,13.064516129,0.69,6.0,11.0,5.0,2.0
133,mclean,2012,FEB,59.0,32.5172413793,10.0,59.0,26.9310344828,-1.0,100.0,81.275862069,27.0,30.52,30.1106896552,29.38,10.0,7.27586206897,0.0,39.0,11.275862069,1.01,9.0,8.0,9.0,1.0
134,mclean,2012,MAR,82.0,53.8387096774,17.0,65.0,43.2903225806,12.0,100.0,71.8387096774,27.0,30.58,30.0141935484,29.27,10.0,9.41935483871,0.0,39.0,14.0,0.83,10.0,1.0,1.0,5.0
135,mclean,2012,ARP,83.0,53.0333333333,28.0,66.0,39.2333333333,15.0,100.0,64.0666666667,19.0,30.4,29.9993333333,29.56,10.0,9.03333333333,1.0,31.0,13.4,3.17,13.0,0.0,0.0,4.0
136,mclean,2012,MAY,93.0,67.0322580645,43.0,71.0,50.5161290323,27.0,100.0,59.4838709677,18.0,30.24,29.9593548387,29.57,10.0,9.22580645161,0.0,34.0,10.8387096774,2.2,10.0,0.0,3.0,5.0
137,mclean,2012,JUN,99.0,71.8333333333,46.0,79.0,56.3333333333,38.0,100.0,59.7333333333,24.0,30.19,29.9466666667,29.72,10.0,9.86666666667,0.0,36.0,10.0666666667,1.08,9.0,0.0,1.0,3.0
138,mclean,2012,JUL,102.0,80.3548387097,61.0,74.0,65.1290322581,52.0,100.0,61.4516129032,27.0,30.12,29.9529032258,29.61,10.0,9.90322580645,0.0,22.0,8.25806451613,1.48,4.0,0.0,1.0,4.0
139,mclean,2012,AUG,97.0,71.9032258065,50.0,75.0,59.0967741935,44.0,100.0,67.5483870968,25.0,30.17,29.9764516129,29.76,10.0,9.16129032258,0.0,29.0,7.09677419355,5.08,11.0,0.0,3.0,4.0
140,mclean,2012,SEP,90.0,63.4666666667,37.0,76.0,52.7666666667,28.0,100.0,73.1666666667,27.0,30.39,30.0203333333,29.73,10.0,8.76666666667,0.0,29.0,9.1,6.6,13.0,0.0,4.0,3.0
141,mclean,2012,OCT,79.0,50.0967741935,30.0,66.0,41.6129032258,18.0,100.0,74.7741935484,33.0,30.43,29.9906451613,29.32,10.0,9.0,0.0,33.0,12.8064516129,5.34,15.0,0.0,2.0,6.0
142,mclean,2012,NOV,70.0,39.3333333333,15.0,56.0,31.5333333333,9.0,100.0,74.9,34.0,30.58,30.209,29.77,10.0,8.76666666667,0.0,41.0,9.63333333333,0.69,8.0,1.0,2.0,2.0
143,mclean,2012,DEC,70.0,34.7419354839,10.0,60.0,31.1290322581,7.0,100.0,85.1290322581,46.0,30.46,30.0161290323,29.09,10.0,7.09677419355,0.0,39.0,12.3548387097,2.0,10.0,6.0,9.0,1.0
144,mclean,2013,JAN,61.0,27.6129032258,2.0,59.0,22.0,-7.0,100.0,78.4516129032,39.0,30.69,30.175483871,29.29,10.0,8.22580645161,0.0,33.0,12.8387096774,2.78,8.0,8.0,6.0,1.0
145,mclean,2013,FEB,54.0,27.7142857143,1.0,48.0,23.0357142857,-5.0,100.0,81.7142857143,40.0,30.51,30.0321428571,29.43,10.0,7.82142857143,0.0,34.0,13.0714285714,1.78,6.0,12.0,2.0,0.0
146,mclean,2013,MAR,59.0,33.0,12.0,52.0,25.9032258065,2.0,100.0,77.2580645161,31.0,30.51,30.0916129032,29.59,10.0,7.96774193548,0.0,31.0,12.0967741935,1.19,6.0,10.0,7.0,1.0
147,mclean,2013,ARP,82.0,48.7666666667,23.0,65.0,39.0666666667,10.0,100.0,72.0,21.0,30.52,30.011,29.5,10.0,8.46666666667,0.0,39.0,13.0666666667,6.37,13.0,1.0,3.0,6.0
148,mclean,2013,MAY,88.0,63.5483870968,36.0,72.0,53.8709677419,24.0,100.0,73.3225806452,22.0,30.44,29.9667741935,29.64,10.0,8.54838709677,0.0,31.0,11.5806451613,6.87,19.0,0.0,3.0,11.0
149,mclean,2013,JUN,95.0,70.9333333333,48.0,75.0,61.0666666667,43.0,100.0,72.9333333333,30.0,30.16,29.9166666667,29.6,10.0,9.23333333333,0.0,33.0,9.86666666667,3.83,16.0,0.0,2.0,10.0
150,mclean,2013,JUL,92.0,72.5161290323,50.0,76.0,63.6451612903,45.0,100.0,73.8064516129,29.0,30.32,30.0322580645,29.76,10.0,9.22580645161,0.0,26.0,7.93548387097,2.46,12.0,0.0,3.0,5.0
151,mclean,2013,AUG,95.0,72.9677419355,52.0,79.0,63.0,46.0,100.0,72.6129032258,35.0,30.27,30.0487096774,29.7,10.0,9.16129032258,0.0,33.0,7.16129032258,1.27,7.0,0.0,2.0,3.0
152,mclean,2013,SEP,95.0,68.5666666667,43.0,74.0,56.8333333333,39.0,100.0,70.1333333333,27.0,30.33,30.018,29.75,10.0,9.03333333333,0.0,26.0,8.73333333333,1.53,10.0,0.0,4.0,2.0
153,mclean,2013,OCT,99.0,54.1935483871,26.0,72.0,45.2903225806,22.0,100.0,75.2258064516,22.0,30.5,30.0361290323,29.3,10.0,8.45161290323,0.0,31.0,9.93548387097,4.95,15.0,2.0,2.0,3.0
154,mclean,2013,NOV,97.0,37.4666666667,10.0,66.0,29.9333333333,2.0,100.0,75.2666666667,32.0,30.83,30.227,29.25,10.0,9.1,0.0,38.0,13.2333333333,1.54,10.0,3.0,1.0,1.0
155,mclean,2013,DEC,55.0,23.5806451613,-1.0,54.0,18.7096774194,-9.0,100.0,80.1290322581,37.0,30.78,30.1470967742,29.51,10.0,7.06451612903,0.0,28.0,10.7741935484,0.89,8.0,14.0,8.0,0.0
156,mclean,2014,JAN,45.0,16.0322580645,-17.0,37.0,10.2580645161,-26.0,100.0,76.0967741935,36.0,30.78,30.0761290323,29.47,10.0,7.03225806452,0.0,43.0,16.0,0.87,4.0,24.0,8.0,0.0
157,mclean,2014,FEB,50.0,15.1428571429,-10.0,50.0,9.17857142857,-16.0,100.0,75.1785714286,40.0,30.65,30.1660714286,29.25,10.0,8.14285714286,0.0,36.0,10.6071428571,1.16,2.0,14.0,6.0,2.0
158,mclean,2014,MAR,65.0,31.4516129032,-6.0,49.0,22.8709677419,-16.0,100.0,72.4193548387,33.0,30.61,30.0974193548,29.51,10.0,8.54838709677,0.0,48.0,12.7741935484,1.23,5.0,7.0,2.0,2.0
159,mclean,2014,ARP,79.0,50.1,25.0,61.0,36.4666666667,14.0,100.0,63.7666666667,17.0,30.36,29.9396666667,29.41,10.0,9.13333333333,0.0,41.0,12.9666666667,2.35,16.0,1.0,2.0,5.0
160,mclean,2014,MAY,88.0,62.2903225806,36.0,70.0,49.0322580645,21.0,100.0,63.7741935484,23.0,30.3,29.9793548387,29.72,10.0,9.48387096774,1.0,31.0,11.6451612903,1.62,10.0,0.0,0.0,5.0
161,mclean,2014,JUN,91.0,71.3333333333,50.0,83.0,61.8,38.0,100.0,75.4666666667,29.0,30.12,29.9213333333,29.67,10.0,8.3,0.0,37.0,10.6,2.9,15.0,0.0,5.0,9.0
162,mclean,2014,JUL,124.0,68.7096774194,52.0,76.0,58.935483871,46.0,100.0,72.6129032258,39.0,30.32,30.0138709677,29.67,10.0,9.54838709677,0.0,26.0,8.38709677419,0.32,12.0,0.0,1.0,7.0
163,mclean,2014,AUG,90.0,71.6129032258,52.0,79.0,64.5806451613,43.0,100.0,80.8387096774,45.0,30.18,29.9903225806,29.74,10.0,8.51612903226,0.0,26.0,7.1935483871,3.04,18.0,0.0,3.0,8.0
164,mclean,2014,SEP,110.0,63.5666666667,37.0,74.0,53.9,36.0,100.0,73.0666666667,30.0,30.42,30.097,29.62,10.0,9.3,0.0,33.0,8.1,5.16,8.0,0.0,2.0,6.0
165,mclean,2014,OCT,79.0,53.0,32.0,67.0,45.4516129032,21.0,100.0,75.935483871,26.0,30.39,29.9596774194,29.45,10.0,8.70967741935,0.0,37.0,9.83870967742,4.29,17.0,0.0,4.0,4.0
166,mclean,2014,NOV,66.0,34.0333333333,8.0,55.0,27.3333333333,3.0,100.0,76.2666666667,31.0,30.53,30.0946666667,29.13,10.0,8.9,0.0,32.0,13.0,2.17,9.0,9.0,2.0,0.0
167,mclean,2014,DEC,53.0,31.7419354839,6.0,48.0,28.8387096774,-3.0,100.0,87.2903225806,41.0,30.76,30.2219354839,29.51,10.0,7.12903225806,0.0,26.0,10.0,1.1,9.0,4.0,6.0,0.0
168,mclean,2015,JAN,45.0,24.0,-8.0,37.0,20.6774193548,-14.0,100.0,84.064516129,49.0,30.96,30.2074193548,29.62,10.0,7.29032258065,0.0,33.0,10.935483871,1.19,10.0,12.0,6.0,0.0
169,mclean,2015,FEB,45.0,18.3214285714,-6.0,40.0,11.6071428571,-14.0,100.0,75.0,31.0,30.84,30.2371428571,29.61,10.0,8.21428571429,0.0,32.0,11.6428571429,0.48,0.0,13.0,3.0,0.0
170,mclean,2015,MAR,75.0,38.3870967742,0.0,55.0,29.6774193548,-5.0,100.0,74.6451612903,26.0,30.68,30.1883870968,29.71,10.0,8.38709677419,0.0,29.0,11.0322580645,1.04,10.0,2.0,6.0,1.0
171,mclean,2015,ARP,81.0,53.7333333333,28.0,66.0,40.4666666667,13.0,100.0,64.7333333333,19.0,30.39,29.965,29.34,10.0,8.73333333333,0.0,33.0,11.7,3.32,14.0,0.0,4.0,5.0
172,mclean,2015,MAY,84.0,64.4516129032,37.0,72.0,54.8064516129,32.0,100.0,74.0,24.0,30.46,30.0696774194,29.81,10.0,8.77419354839,0.0,37.0,11.9032258065,7.2,19.0,0.0,3.0,9.0
173,mclean,2015,JUN,91.0,71.8333333333,50.0,77.0,65.3666666667,46.0,100.0,82.4666666667,40.0,30.23,29.9423333333,29.69,10.0,8.63333333333,0.0,36.0,10.2666666667,7.71,17.0,0.0,5.0,13.0
174,mclean,2015,JUL,91.0,73.5483870968,54.0,82.0,67.2580645161,52.0,100.0,81.8064516129,32.0,30.2,29.9438709677,29.59,10.0,8.48387096774,0.0,34.0,7.58064516129,8.49,12.0,0.0,8.0,6.0
175,mclean,2015,AUG,90.0,72.0967741935,52.0,76.0,63.6451612903,48.0,100.0,76.5161290323,40.0,30.22,29.9974193548,29.64,10.0,9.12903225806,0.0,25.0,7.48387096774,1.42,6.0,0.0,2.0,2.0
176,mclean,2015,SEP,95.0,70.7,46.0,77.0,59.3666666667,38.0,100.0,72.0666666667,25.0,30.26,30.0486666667,29.72,10.0,9.5,0.0,32.0,8.63333333333,5.96,10.0,0.0,1.0,6.0
177,mclean,2015,OCT,81.0,56.0967741935,32.0,65.0,44.3548387097,19.0,100.0,70.4193548387,22.0,30.56,30.0922580645,29.5,10.0,8.83870967742,0.0,31.0,11.8064516129,1.81,12.0,0.0,3.0,1.0
178,mclean,2015,NOV,72.0,46.0666666667,9.0,64.0,39.2,6.0,100.0,79.0666666667,26.0,30.51,30.113,29.36,10.0,8.16666666667,0.0,38.0,13.2333333333,3.9,12.0,2.0,6.0,1.0
179,mclean,2015,DEC,66.0,39.6129032258,18.0,64.0,36.6129032258,11.0,100.0,89.6774193548,46.0,30.69,30.0116129032,29.15,10.0,6.96774193548,0.0,37.0,13.6129032258,6.96,11.0,4.0,10.0,3.0
180,mclean,2016,JAN,57.0,26.1612903226,-1.0,53.0,22.0967741935,-8.0,100.0,83.1935483871,50.0,30.63,30.09,29.44,10.0,8.35483870968,0.0,34.0,12.8709677419,0.75,4.0,10.0,5.0,0.0
181,mclean,2016,FEB,68.0,32.1034482759,3.0,55.0,25.6896551724,-8.0,100.0,78.8620689655,28.0,30.73,30.0648275862,29.46,10.0,8.06896551724,0.0,34.0,12.3793103448,0.6,3.0,7.0,4.0,0.0
182,mclean,2016,MAR,74.0,46.7419354839,15.0,63.0,39.3870967742,9.0,100.0,78.3225806452,26.0,30.4,29.9764516129,29.36,10.0,8.38709677419,0.0,32.0,12.1935483871,3.22,14.0,2.0,5.0,4.0
183,mclean,2016,ARP,82.0,51.8333333333,24.0,63.0,41.8666666667,11.0,100.0,71.1,24.0,30.51,30.0136666667,29.58,10.0,8.63333333333,0.0,38.0,11.4333333333,3.01,11.0,1.0,4.0,4.0
184,mclean,2016,MAY,86.0,61.7741935484,37.0,72.0,51.6129032258,26.0,100.0,72.3225806452,23.0,30.27,29.9964516129,29.67,10.0,8.8064516129,0.0,34.0,10.2903225806,5.88,15.0,0.0,2.0,7.0
185,mclean,2016,JUN,91.0,74.0333333333,53.0,77.0,60.9,41.0,100.0,64.9,23.0,30.29,30.012,29.67,10.0,9.8,2.0,30.0,8.86666666667,2.81,8.0,0.0,0.0,6.0
186,mclean,2016,JUL,91.0,74.3225806452,55.0,81.0,67.6129032258,49.0,100.0,81.9032258065,43.0,30.29,30.04,29.76,10.0,9.1935483871,0.0,44.0,7.93548387097,7.6,14.0,0.0,3.0,12.0
187,mclean,2016,AUG,91.0,74.2258064516,55.0,78.0,68.064516129,53.0,100.0,82.0,47.0,30.29,30.0680645161,29.7,10.0,9.12903225806,0.0,25.0,7.06451612903,4.83,12.0,0.0,3.0,11.0
188,mclean,2016,SEP,91.0,70.0333333333,51.0,75.0,60.7666666667,31.0,100.0,76.5666666667,22.0,30.37,30.1103333333,29.8,10.0,9.26666666667,0.0,22.0,8.66666666667,3.01,12.0,0.0,2.0,5.0
189,mclean,2016,OCT,84.0,59.0322580645,35.0,68.0,50.3548387097,31.0,100.0,75.0322580645,34.0,30.51,30.1603225806,29.57,10.0,9.61290322581,0.0,33.0,10.6774193548,1.13,9.0,0.0,0.0,3.0
190,mclean,2016,NOV,78.0,46.4666666667,19.0,66.0,39.2666666667,16.0,100.0,77.4333333333,38.0,30.58,30.1753333333,29.22,10.0,9.0,0.0,33.0,11.2333333333,2.29,8.0,0.0,4.0,2.0
191,mclean,2016,DEC,57.0,27.3225806452,-6.0,56.0,21.6774193548,-10.0,100.0,78.2903225806,41.0,30.85,30.2067741935,29.61,10.0,8.12903225806,0.0,30.0,12.6451612903,0.89,7.0,9.0,7.0,0.0
192,logan,2001,JAN,89.0,63.6363636364,37.0,68.0,48.2272727273,16.0,94.0,62.4090909091,13.0,30.37,30.1036363636,29.63,10.0,9.45454545455,1.0,21.0,4.36363636364,0.0,0.0,0.0,0.0,0.0
193,logan,2001,FEB,84.0,53.0322580645,1.0,66.0,39.5483870968,-13.0,94.0,65.0,8.0,30.5,30.0425806452,29.35,10.0,9.41935483871,0.0,26.0,6.64516129032,0.03,0.0,1.0,0.0,1.0
194,logan,2001,MAR,75.0,50.1666666667,21.0,61.0,36.5666666667,3.0,94.0,64.0666666667,8.0,30.47,30.097,29.35,10.0,8.53333333333,0.0,26.0,6.23333333333,1.71,10.0,0.0,3.0,2.0
195,logan,2001,ARP,66.0,36.1935483871,10.0,57.0,28.3548387097,-4.0,93.0,74.2258064516,23.0,30.33,30.0409677419,29.63,10.0,7.67741935484,0.0,25.0,6.1935483871,1.03,6.0,9.0,3.0,0.0
196,logan,2002,JAN,64.0,34.4516129032,6.0,52.0,23.3225806452,-8.0,93.0,66.4193548387,14.0,30.45,30.0125806452,29.56,10.0,8.8064516129,1.0,26.0,6.74193548387,2.05,4.0,6.0,0.0,2.0
197,logan,2002,FEB,62.0,35.7142857143,5.0,52.0,24.6785714286,1.0,94.0,68.0714285714,18.0,30.54,30.095,29.45,10.0,8.78571428571,0.0,30.0,7.64285714286,1.59,5.0,5.0,1.0,1.0
198,logan,2002,MAR,69.0,38.4193548387,0.0,55.0,27.935483871,-9.0,94.0,69.7419354839,10.0,30.63,30.0719354839,29.49,10.0,7.90322580645,0.0,33.0,8.0,1.7,12.0,8.0,3.0,4.0
199,logan,2002,ARP,87.0,54.4,21.0,66.0,40.9,1.0,94.0,65.1333333333,13.0,30.48,30.043,29.47,10.0,8.63333333333,1.0,28.0,7.5,4.62,11.0,0.0,0.0,5.0
200,logan,2002,MAY,93.0,59.7419354839,33.0,72.0,48.3548387097,12.0,100.0,69.3870967742,12.0,30.45,30.0238709677,29.41,10.0,8.90322580645,0.0,28.0,6.35483870968,4.11,15.0,0.0,1.0,14.0
201,logan,2002,JUN,93.0,75.5,53.0,79.0,63.8333333333,37.0,100.0,69.2333333333,25.0,30.35,29.978,29.73,10.0,8.86666666667,0.0,21.0,4.56666666667,1.73,12.0,0.0,1.0,10.0
202,logan,2002,JUL,96.0,77.9677419355,57.0,81.0,68.6129032258,43.0,100.0,73.8709677419,23.0,30.23,30.0267741935,29.77,10.0,8.51612903226,0.0,29.0,3.38709677419,4.44,11.0,0.0,1.0,9.0
203,logan,2002,AUG,91.0,72.0967741935,55.0,82.0,67.8709677419,54.0,100.0,87.2258064516,40.0,30.28,30.0529032258,29.8,10.0,8.03225806452,0.0,23.0,4.22580645161,6.79,8.0,0.0,2.0,7.0
204,logan,2002,SEP,91.0,66.5333333333,41.0,73.0,56.3,25.0,100.0,74.1333333333,16.0,30.37,30.0243333333,29.61,10.0,8.2,0.0,20.0,3.33333333333,1.24,6.0,0.0,3.0,1.0
205,logan,2002,OCT,86.0,51.2903225806,28.0,70.0,41.5806451613,12.0,100.0,74.5806451613,20.0,30.49,30.0861290323,29.52,10.0,8.35483870968,0.0,23.0,4.58064516129,1.22,13.0,0.0,2.0,1.0
206,logan,2002,NOV,62.0,39.8333333333,19.0,59.0,31.9333333333,9.0,100.0,75.6,24.0,30.44,30.0283333333,29.3,10.0,8.56666666667,1.0,26.0,6.13333333333,0.43,7.0,3.0,0.0,0.0
207,logan,2002,DEC,60.0,32.4838709677,10.0,57.0,24.5161290323,-4.0,100.0,74.6774193548,21.0,30.58,30.0464516129,29.56,10.0,8.22580645161,0.0,32.0,6.83870967742,1.37,3.0,4.0,2.0,1.0
208,logan,2003,JAN,55.0,23.9032258065,-9.0,39.0,15.064516129,-15.0,100.0,71.1290322581,22.0,30.63,30.1751612903,29.5,10.0,8.54838709677,0.0,23.0,6.90322580645,0.24,2.0,10.0,1.0,0.0
209,logan,2003,FEB,53.0,26.8928571429,3.0,54.0,19.9285714286,-6.0,100.0,75.9285714286,25.0,30.59,30.0646428571,29.36,10.0,7.57142857143,0.0,26.0,6.89285714286,0.35,4.0,7.0,2.0,0.0
210,logan,2003,MAR,73.0,42.4838709677,12.0,55.0,32.2258064516,-8.0,100.0,72.7741935484,18.0,30.4,29.9374193548,29.48,10.0,7.51612903226,0.0,24.0,7.12903225806,1.46,10.0,5.0,3.0,3.0
211,logan,2003,ARP,82.0,53.5333333333,32.0,64.0,40.3666666667,10.0,100.0,67.0,10.0,30.33,29.9486666667,29.46,10.0,8.83333333333,1.0,29.0,8.43333333333,2.38,14.0,1.0,0.0,5.0
212,logan,2003,MAY,86.0,61.1612903226,35.0,73.0,49.4838709677,23.0,100.0,69.1290322581,18.0,30.37,29.9270967742,29.35,10.0,8.83870967742,1.0,24.0,6.93548387097,2.17,15.0,0.0,0.0,9.0
213,logan,2003,JUN,91.0,66.9,41.0,72.0,55.6333333333,27.0,100.0,68.8333333333,21.0,30.19,29.9476666667,29.7,10.0,8.83333333333,0.0,20.0,4.8,1.11,12.0,0.0,3.0,5.0
214,logan,2003,JUL,95.0,73.2903225806,55.0,81.0,65.8064516129,54.0,100.0,76.9677419355,42.0,30.2,29.9835483871,29.65,10.0,9.12903225806,0.0,21.0,4.09677419355,3.45,10.0,0.0,1.0,10.0
215,logan,2003,AUG,96.0,72.8709677419,55.0,75.0,64.0967741935,50.0,100.0,74.4516129032,24.0,30.36,30.0429032258,29.85,10.0,8.03225806452,0.0,16.0,3.38709677419,3.8,8.0,0.0,1.0,9.0
216,logan,2003,SEP,84.0,62.8333333333,37.0,68.0,47.9,16.0,94.0,62.8666666667,14.0,30.38,30.053,29.56,10.0,8.7,0.0,20.0,3.66666666667,2.22,9.0,0.0,3.0,3.0
217,logan,2003,OCT,86.0,53.8709677419,28.0,61.0,39.0322580645,-4.0,94.0,62.064516129,9.0,30.4,30.0051612903,29.53,10.0,9.22580645161,0.0,26.0,4.61290322581,1.13,6.0,0.0,2.0,3.0
218,logan,2003,NOV,77.0,43.7333333333,21.0,61.0,38.9,18.0,100.0,83.5666666667,30.0,30.68,30.0583333333,29.5,10.0,7.96666666667,0.0,26.0,7.06666666667,1.51,11.0,3.0,3.0,1.0
219,logan,2003,DEC,51.0,33.2903225806,10.0,52.0,30.4838709677,10.0,100.0,90.6451612903,34.0,30.61,30.0722580645,29.32,10.0,8.35483870968,0.0,23.0,7.51612903226,0.81,8.0,8.0,2.0,1.0
220,logan,2004,JAN,64.0,24.6129032258,-11.0,63.0,20.6129032258,-13.0,100.0,86.5161290323,34.0,30.61,30.1296774194,29.66,10.0,8.74193548387,0.0,28.0,7.61290322581,0.64,5.0,8.0,1.0,0.0
221,logan,2004,FEB,59.0,30.2413793103,5.0,48.0,26.0344827586,3.0,100.0,86.6551724138,35.0,30.53,30.1717241379,29.33,10.0,8.34482758621,0.0,22.0,7.31034482759,0.27,3.0,7.0,1.0,1.0
222,logan,2004,MAR,69.0,43.7419354839,19.0,63.0,33.5161290323,0.0,100.0,71.6129032258,10.0,30.51,30.0958064516,29.4,10.0,8.45161290323,0.0,31.0,8.25806451613,3.88,13.0,3.0,4.0,3.0
223,logan,2004,ARP,84.0,52.9,30.0,63.0,37.1333333333,9.0,100.0,59.6333333333,13.0,30.21,29.9906666667,29.53,10.0,9.43333333333,1.0,29.0,7.73333333333,1.49,7.0,0.0,0.0,3.0
