"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00110330","2010-06",,,"15","15","0","0",,,,,,,"0","0.0","2.75",,,,"11.60","0.0",,,
"USC00110330","2010-07",,,"11","11","0","0",,,,,,,"0","0.0","3.63",,,,"11.00","0.0",,,
"USC00110330","2010-08",,,"4","4","0","0",,,,,,,"0","0.0","1.19",,,,"3.18","0.0",,,
"USC00110330","2010-09",,,"10","8","0","0",,,,,,,"0","0.0","1.37",,,,"5.59","0.0",,,
"USC00110330","2010-10",,,"3","2","0","0",,,,,,,"0","0.0","0.90",,,,"1.72","0.0",,,
"USC00110330","2010-11",,,"6","4","0","0",,,,,,,"0","0.0","0.33",,,,"1.00","0.0",,,
"USC00110330","2010-12",,,"3","3","11","2",,,,,,,"4","4.0","0.52",,,,"1.15","7.0",,,
"USC00110330","2011-03",,,"8","3",,,,,,,,,,,"0.78",,,,"1.58",,,,
"USC00110330","2011-04",,,"17","9",,,,,,,,,,,"1.21",,,,"4.45",,,,
"USC00110330","2011-05",,,"11","6",,,,,,,,,,,"1.82",,,,"3.89",,,,
"USC00110330","2011-06",,,"17","13",,,,,,,,,,,"2.56",,,,"10.30",,,,
"USC00110330","2011-07",,,"7","4",,,,,,,,,,,"0.61",,,,"1.52",,,,
"USC00110330","2011-08",,,"4","2",,,,,,,,,,,"0.17",,,,"0.31",,,,
"USC00110330","2011-09",,,"9","6",,,,,,,,,,,"0.92",,,,"2.31",,,,
"USC00110330","2011-10",,,"9","3",,,,,,,,,,,"0.48",,,,"1.05",,,,
"USC00110330","2011-11",,,"12","6","0","0",,,,,,,"0","0.0","1.82",,,,"6.28","0.0",,,
"USC00110330","2011-12",,,"14","5","2","2",,,,,,,"2","2.2","0.94",,,,"2.69","3.2",,,
"USC00110330","2012-01",,,"9","3","8","3",,,,,,,"6","4.0","0.29",,,,"0.85","8.0",,,
"USC00110330","2012-02",,,"12","5","1","1",,,,,,,"1","1.0","0.28",,,,"1.26","1.7",,,
"USC00110330","2012-03",,,"11","8","0","0",,,,,,,"0","0.0","0.49",,,,"1.86","0.0",,,
"USC00110330","2012-04",,,"10","7","0","0",,,,,,,"0","0.0","0.81",,,,"2.63","0.0",,,
"USC00110330","2012-05",,,"8","3","0","0",,,,,,,"0","0.0","0.89",,,,"2.02","0.0",,,
"USC00110330","2012-06",,,"9","4","0","0",,,,,,,"0","0.0","0.48",,,,"1.20","0.0",,,
"USC00110330","2012-07",,,"7","4","0","0",,,,,,,"0","0.0","0.63",,,,"1.90","0.0",,,
"USC00110330","2012-08",,,"7","3","0","0",,,,,,,"0","0.0","1.35",,,,"2.04","0.0",,,
"USC00110330","2012-09",,,"9","7","0","0",,,,,,,"0","0.0","1.95",,,,"3.81","0.0",,,
"USC00110330","2012-10",,,"13","7","0","0",,,,,,,"0","0.0","2.78",,,,"4.60","0.0",,,
"USC00110330","2012-11",,,"9","4","0","0",,,,,,,"0","0.0","0.59",,,,"1.15","0.0",,,
"USC00110330","2012-12",,,"12","5","11","1",,,,,,,"6","6.0","0.62",,,,"1.80","6.5",,,
